ufname;ufid;meso;citie
MG;31;Mesorregião Metropolitana de Belo Horizonte;Funilândia
MG;31;Mesorregião Metropolitana de Belo Horizonte;Inhaúma
MG;31;Mesorregião Metropolitana de Belo Horizonte;Jaboticatubas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Jequitibá
MG;31;Mesorregião Metropolitana de Belo Horizonte;Maravilhas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Matozinhos
MG;31;Mesorregião Metropolitana de Belo Horizonte;Papagaios
MG;31;Mesorregião Metropolitana de Belo Horizonte;Paraopeba
MG;31;Mesorregião Metropolitana de Belo Horizonte;Pequi
MG;31;Mesorregião Metropolitana de Belo Horizonte;Prudente de Morais
MG;31;Mesorregião Metropolitana de Belo Horizonte;Santana de Pirapama
MG;31;Mesorregião Metropolitana de Belo Horizonte;Santana do Riacho
MG;31;Mesorregião Metropolitana de Belo Horizonte;Sete Lagoas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Alvorada de Minas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Conceição do Mato Dentro
MG;31;Mesorregião Metropolitana de Belo Horizonte;Congonhas do Norte
MG;31;Mesorregião Metropolitana de Belo Horizonte;Dom Joaquim
MG;31;Mesorregião Metropolitana de Belo Horizonte;Itambé do Mato Dentro
MG;31;Mesorregião Metropolitana de Belo Horizonte;Morro do Pilar
MG;31;Mesorregião Metropolitana de Belo Horizonte;Passabém
MG;31;Mesorregião Metropolitana de Belo Horizonte;Rio Vermelho
MG;31;Mesorregião Metropolitana de Belo Horizonte;Santo Antônio do Itambé
MG;31;Mesorregião Metropolitana de Belo Horizonte;Santo Antônio do Rio Abaixo
MG;31;Mesorregião Metropolitana de Belo Horizonte;São Sebastião do Rio Preto
MG;31;Mesorregião Metropolitana de Belo Horizonte;Serra Azul de Minas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Serro
MG;31;Mesorregião Metropolitana de Belo Horizonte;Florestal
MG;31;Mesorregião Metropolitana de Belo Horizonte;Onça de Pitangui
MG;31;Mesorregião Metropolitana de Belo Horizonte;Pará de Minas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Pitangui
MG;31;Mesorregião Metropolitana de Belo Horizonte;São José da Varginha
MG;31;Mesorregião Metropolitana de Belo Horizonte;Belo Horizonte
MG;31;Mesorregião Metropolitana de Belo Horizonte;Betim
MG;31;Mesorregião Metropolitana de Belo Horizonte;Brumadinho
MG;31;Mesorregião Metropolitana de Belo Horizonte;Caeté
MG;31;Mesorregião Metropolitana de Belo Horizonte;Confins
MG;31;Mesorregião Metropolitana de Belo Horizonte;Contagem
MG;31;Mesorregião Metropolitana de Belo Horizonte;Esmeraldas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Ibirité
MG;31;Mesorregião Metropolitana de Belo Horizonte;Igarapé
MG;31;Mesorregião Metropolitana de Belo Horizonte;Juatuba
MG;31;Mesorregião Metropolitana de Belo Horizonte;Lagoa Santa
MG;31;Mesorregião Metropolitana de Belo Horizonte;Mário Campos
MG;31;Mesorregião Metropolitana de Belo Horizonte;Mateus Leme
MG;31;Mesorregião Metropolitana de Belo Horizonte;Nova Lima
MG;31;Mesorregião Metropolitana de Belo Horizonte;Pedro Leopoldo
MG;31;Mesorregião Metropolitana de Belo Horizonte;Raposos
MG;31;Mesorregião Metropolitana de Belo Horizonte;Ribeirão das Neves
MG;31;Mesorregião Metropolitana de Belo Horizonte;Rio Acima
MG;31;Mesorregião Metropolitana de Belo Horizonte;Sabará
MG;31;Mesorregião Metropolitana de Belo Horizonte;Santa Luzia
MG;31;Mesorregião Metropolitana de Belo Horizonte;São Joaquim de Bicas
MG;31;Mesorregião Metropolitana de Belo Horizonte;São José da Lapa
MG;31;Mesorregião Metropolitana de Belo Horizonte;Sarzedo
MG;31;Mesorregião Metropolitana de Belo Horizonte;Vespasiano
MG;31;Mesorregião Metropolitana de Belo Horizonte;Alvinópolis
MG;31;Mesorregião Metropolitana de Belo Horizonte;Barão de Cocais
MG;31;Mesorregião Metropolitana de Belo Horizonte;Bela Vista de Minas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Bom Jesus do Amparo
MG;31;Mesorregião Metropolitana de Belo Horizonte;Catas Altas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Dionísio
MG;31;Mesorregião Metropolitana de Belo Horizonte;Ferros
MG;31;Mesorregião Metropolitana de Belo Horizonte;Itabira
MG;31;Mesorregião Metropolitana de Belo Horizonte;João Monlevade
MG;31;Mesorregião Metropolitana de Belo Horizonte;Nova Era
MG;31;Mesorregião Metropolitana de Belo Horizonte;Nova União
MG;31;Mesorregião Metropolitana de Belo Horizonte;Rio Piracicaba
MG;31;Mesorregião Metropolitana de Belo Horizonte;Santa Bárbara
MG;31;Mesorregião Metropolitana de Belo Horizonte;Santa Maria de Itabira
MG;31;Mesorregião Metropolitana de Belo Horizonte;São Domingos do Prata
MG;31;Mesorregião Metropolitana de Belo Horizonte;São Gonçalo do Rio Abaixo
MG;31;Mesorregião Metropolitana de Belo Horizonte;São José do Goiabal
MG;31;Mesorregião Metropolitana de Belo Horizonte;Taquaraçu de Minas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Belo Vale
MG;31;Mesorregião Metropolitana de Belo Horizonte;Bonfim
MG;31;Mesorregião Metropolitana de Belo Horizonte;Crucilândia
MG;31;Mesorregião Metropolitana de Belo Horizonte;Itaguara
MG;31;Mesorregião Metropolitana de Belo Horizonte;Itatiaiuçu
MG;31;Mesorregião Metropolitana de Belo Horizonte;Jeceaba
MG;31;Mesorregião Metropolitana de Belo Horizonte;Moeda
MG;31;Mesorregião Metropolitana de Belo Horizonte;Piedade dos Gerais
MG;31;Mesorregião Metropolitana de Belo Horizonte;Rio Manso
MG;31;Mesorregião Metropolitana de Belo Horizonte;Diogo de Vasconcelos
MG;31;Mesorregião Metropolitana de Belo Horizonte;Itabirito
MG;31;Mesorregião Metropolitana de Belo Horizonte;Mariana
MG;31;Mesorregião Metropolitana de Belo Horizonte;Ouro Preto
MG;31;Mesorregião Metropolitana de Belo Horizonte;Casa Grande
MG;31;Mesorregião Metropolitana de Belo Horizonte;Catas Altas da Noruega
MG;31;Mesorregião Metropolitana de Belo Horizonte;Congonhas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Conselheiro Lafaiete
MG;31;Mesorregião Metropolitana de Belo Horizonte;Cristiano Otoni
MG;31;Mesorregião Metropolitana de Belo Horizonte;Desterro de Entre Rios
MG;31;Mesorregião Metropolitana de Belo Horizonte;Entre Rios de Minas
MG;31;Mesorregião Metropolitana de Belo Horizonte;Itaverava
MG;31;Mesorregião Metropolitana de Belo Horizonte;Ouro Branco
MG;31;Mesorregião Metropolitana de Belo Horizonte;Queluzito
MG;31;Mesorregião Metropolitana de Belo Horizonte;Santana dos Montes
MG;31;Mesorregião Metropolitana de Belo Horizonte;São Brás do Suaçuí
MG;31;Mesorregião do Vale do Rio Doce;Braúnas
MG;31;Mesorregião do Vale do Rio Doce;Carmésia
MG;31;Mesorregião do Vale do Rio Doce;Coluna
MG;31;Mesorregião do Vale do Rio Doce;Divinolândia de Minas
MG;31;Mesorregião do Vale do Rio Doce;Dores de Guanhães
MG;31;Mesorregião do Vale do Rio Doce;Gonzaga
MG;31;Mesorregião do Vale do Rio Doce;Guanhães
MG;31;Mesorregião do Vale do Rio Doce;Materlândia
MG;31;Mesorregião do Vale do Rio Doce;Paulistas
MG;31;Mesorregião do Vale do Rio Doce;Sabinópolis
MG;31;Mesorregião do Vale do Rio Doce;Santa Efigênia de Minas
MG;31;Mesorregião do Vale do Rio Doce;São João Evangelista
MG;31;Mesorregião do Vale do Rio Doce;Sardoá
MG;31;Mesorregião do Vale do Rio Doce;Senhora do Porto
MG;31;Mesorregião do Vale do Rio Doce;Virginópolis
MG;31;Mesorregião do Vale do Rio Doce;Água Boa
MG;31;Mesorregião do Vale do Rio Doce;Cantagalo
MG;31;Mesorregião do Vale do Rio Doce;Frei Lagonegro
MG;31;Mesorregião do Vale do Rio Doce;José Raydan
MG;31;Mesorregião do Vale do Rio Doce;Peçanha
MG;31;Mesorregião do Vale do Rio Doce;Santa Maria do Suaçuí
MG;31;Mesorregião do Vale do Rio Doce;São José do Jacuri
MG;31;Mesorregião do Vale do Rio Doce;São Pedro do Suaçuí
MG;31;Mesorregião do Vale do Rio Doce;São Sebastião do Maranhão
MG;31;Mesorregião do Vale do Rio Doce;Alpercata
MG;31;Mesorregião do Vale do Rio Doce;Campanário
MG;31;Mesorregião do Vale do Rio Doce;Capitão Andrade
MG;31;Mesorregião do Vale do Rio Doce;Coroaci
MG;31;Mesorregião do Vale do Rio Doce;Divino das Laranjeiras
MG;31;Mesorregião do Vale do Rio Doce;Engenheiro Caldas
MG;31;Mesorregião do Vale do Rio Doce;Fernandes Tourinho
MG;31;Mesorregião do Vale do Rio Doce;Frei Inocêncio
MG;31;Mesorregião do Vale do Rio Doce;Galileia
MG;31;Mesorregião do Vale do Rio Doce;Governador Valadares
MG;31;Mesorregião do Vale do Rio Doce;Itambacuri
MG;31;Mesorregião do Vale do Rio Doce;Itanhomi
MG;31;Mesorregião do Vale do Rio Doce;Jampruca
MG;31;Mesorregião do Vale do Rio Doce;Marilac
MG;31;Mesorregião do Vale do Rio Doce;Mathias Lobato
MG;31;Mesorregião do Vale do Rio Doce;Nacip Raydan
MG;31;Mesorregião do Vale do Rio Doce;Nova Módica
MG;31;Mesorregião do Vale do Rio Doce;Pescador
MG;31;Mesorregião do Vale do Rio Doce;São Geraldo da Piedade
MG;31;Mesorregião do Vale do Rio Doce;São Geraldo do Baixio
MG;31;Mesorregião do Vale do Rio Doce;São José da Safira
MG;31;Mesorregião do Vale do Rio Doce;São José do Divino
MG;31;Mesorregião do Vale do Rio Doce;Sobrália
MG;31;Mesorregião do Vale do Rio Doce;Tumiritinga
MG;31;Mesorregião do Vale do Rio Doce;Virgolândia
MG;31;Mesorregião do Vale do Rio Doce;Central de Minas
MG;31;Mesorregião do Vale do Rio Doce;Itabirinha
